DO	pH	ORP	Cond	Temp	WQI
8.21492451	11.768707	0.18479514	365.2909	25.290405	44.79783844
8.215071585	11.767049	0.18487787	365.34564	25.289429	44.78500923
8.215007239	11.766958	0.18488503	365.32794	25.289856	44.7846065
8.215094641	11.76722	0.18495297	365.33212	25.289276	44.78662873
8.214220999	11.765876	0.18505716	365.3244	25.295074	44.78036801
8.214441579	11.768698	0.18502092	364.572	25.29361	44.80089549
8.213397984	11.76899	0.18493629	364.59528	25.300537	44.80681806
8.213057852	11.767293	0.18498969	365.39496	25.302795	44.79546661
8.212198295	11.769198	0.18493605	365.41	25.308502	44.81316928
8.212276458	11.765588	0.18487906	365.41168	25.307983	44.78492625
8.211715645	11.762741	0.18492532	365.49536	25.311707	44.76561126
8.211113795	11.763096	0.18488431	365.45795	25.315704	44.77049669
8.210704877	11.76371	0.18488431	365.47946	25.31842	44.77681836
8.211012616	11.760222	0.1849432	364.70773	25.316376	44.74921878
8.20996512	11.760431	0.18488336	364.745	25.323334	44.75465443
8.210194833	11.759455	0.18478894	364.81357	25.321808	44.74576766
8.208940734	11.7578535	0.18467355	364.81387	25.33014	44.7378697
8.20866985	11.759386	0.1846857	364.87262	25.33194	44.75073805
8.209129159	11.760337	0.18472242	364.9143	25.328888	44.75639017
8.208137157	11.760349	0.18459916	364.90784	25.33548	44.7597582
8.20765959	11.759432	0.18464494	365.77185	25.338654	44.7548807
8.207154692	11.759916	0.18479371	364.99216	25.34201	44.76138533
8.207186736	11.758232	0.18478537	365.86072	25.341797	44.74832574
8.206241171	11.760024	0.18474221	365.14725	25.348083	44.76556105
8.206030002	11.760723	0.18477154	365.16733	25.349487	44.77190564
8.205304669	11.759947	0.18471146	365.1136	25.35431	44.76852331
8.204625609	11.753626	0.18464017	365.19437	25.358826	44.72246108
8.204341143	11.758232	0.18469644	365.24716	25.360718	44.75914136
8.203978669	11.7583065	0.18475962	365.28717	25.363129	44.76148836
8.203717242	11.753994	0.18467999	365.31827	25.364868	44.72909536
8.202630201	11.757187	0.18463182	365.44266	25.3721	44.75758718
8.203290632	11.757097	0.18452978	365.4216	25.367706	44.75373101
8.202694226	11.7537365	0.18453765	365.47443	25.371674	44.73042175
8.202011037	11.757345	0.18450761	365.44998	25.37622	44.76058796
8.201451455	11.756332	0.1846025	365.50323	25.379944	44.75556431
8.200951736	11.754919	0.18459654	365.60895	25.38327	44.74670162
8.201148853	11.752644	0.18463469	365.62268	25.381958	44.72871307
8.199603991	11.749895	0.18466496	365.61142	25.392242	44.71396737
8.201290986	11.746237	0.18460608	365.6322	25.381012	44.67896261
8.19870561	11.748447	0.18458915	365.66556	25.398224	44.70604461
8.199108974	11.74889	0.18451166	365.69348	25.395538	44.70741914
8.199008055	11.745979	0.18452096	365.74695	25.39621	44.68559138
8.198082462	11.747887	0.18447113	365.76572	25.402374	44.70359946
8.197642555	11.745899	0.18456244	365.7995	25.405304	44.69062
8.197294412	11.7456665	0.18457842	365.9219	25.407623	44.69030779
8.1972165	11.746723	0.18453383	365.8985	25.408142	44.69846355
8.197207342	11.740238	0.18452883	366.05734	25.408203	44.648843
8.196611862	11.7451515	0.18444133	365.9782	25.41217	44.68834058
8.195581248	11.747184	0.1844883	366.0591	25.419037	44.70823679
8.195466749	11.746126	0.18453622	366.05005	25.4198	44.70085093
8.194894297	11.743807	0.1845026	366.1548	25.423615	44.685195
8.194784467	11.746845	0.18451858	366.1388	25.424347	44.70896645
8.193900814	11.743574	0.18445325	366.2713	25.430237	44.68708986
8.19323706	11.745113	0.18444872	366.21677	25.434662	44.7014776
8.193452151	11.744133	0.1844194	366.2329	25.433228	44.69296699
8.192756516	11.743872	0.18439126	366.30167	25.437866	44.69357925
8.192500216	11.740431	0.18437505	366.254	25.439575	44.66817529
8.191708459	11.740597	0.18431449	366.41092	25.444855	44.67226316
8.191433925	11.736323	0.18433666	366.32657	25.446686	44.64076217
8.190459466	11.739487	0.18423986	367.08975	25.453186	44.66832478
8.190646996	11.731136	0.18419456	367.1407	25.451935	44.60342722
8.189883132	11.739891	0.1842773	367.12238	25.457031	44.67390423
8.189142172	11.7443695	0.18427157	367.14395	25.461975	44.71108809
8.187733712	11.738786	0.18417525	367.1808	25.471375	44.67343034
8.187651466	11.739271	0.1841414	367.21423	25.471924	44.67728712
8.186728123	11.739756	0.18406606	367.2248	25.478088	44.6842593
8.187162209	11.737078	0.18403506	367.21515	25.47519	44.66187577
8.186983956	11.73959	0.18402243	367.25156	25.47638	44.68173995
8.186837764	11.738602	0.18407059	367.304	25.477356	44.67501685
8.186005934	11.734797	0.1840465	367.29828	25.48291	44.64906881
8.185329526	11.730517	0.18405199	367.36984	25.487427	44.61902728
8.184653366	11.733297	0.18403721	367.30737	25.491943	44.64290679
8.184022811	11.731028	0.18399858	367.33383	25.496155	44.62783725
8.18425125	11.734022	0.18392825	367.3493	25.494629	44.64946724
8.182972225	11.733309	0.18395329	367.31885	25.503174	44.64922025
8.182871804	11.734993	0.18390894	367.42603	25.503845	44.66226891
8.182826158	11.732822	0.18387246	367.3917	25.50415	44.64563982
8.182410583	11.73262	0.18385077	367.44107	25.506927	44.64562681
8.181520145	11.727793	0.18381715	367.4677	25.512878	44.61203886
8.181209556	11.732409	0.18372917	367.41788	25.514954	44.64812657
8.180853512	11.732701	0.18372011	367.512	25.517334	44.6517256
8.1798174	11.729746	0.18366551	367.6003	25.524261	44.63292986
8.179023157	11.727919	0.18369865	367.5178	25.529572	44.62227701
8.179794517	11.732893	0.18359828	367.55093	25.524414	44.65674469
8.178325186	11.733168	0.18364	367.69092	25.53424	44.66490346
8.179461312	11.731962	0.18358994	367.6218	25.526642	44.65089725
8.177754834	11.732368	0.18358469	367.58524	25.538055	44.66074801
8.177503842	11.728758	0.18359256	366.91406	25.539734	44.63415862
8.177120727	11.728216	0.18355751	366.83533	25.542297	44.63134319
8.177079622	11.726116	0.18361545	366.895	25.542572	44.61574526
8.175601882	11.727174	0.18355083	366.95337	25.55246	44.62936007
8.17550162	11.71827	0.18354535	367.01505	25.553131	44.56158573
8.175588285	11.721781	0.18348885	367.83218	25.552551	44.58780904
8.174680923	11.72231	0.18349266	367.12564	25.558624	44.59547856
8.174594275	11.722321	0.18338203	367.93936	25.559204	44.59531392
8.172944235	11.726213	0.18333149	367.14722	25.570251	44.63137666
8.172780114	11.726114	0.183352	367.21323	25.57135	44.63138016
8.172689022	11.7265415	0.1833818	367.38696	25.57196	44.63517296
8.172643327	11.729448	0.18341064	367.33633	25.572266	44.65775242
8.171622624	11.724686	0.1833601	367.37506	25.579102	44.6250882
8.17163188	11.724974	0.18335986	367.45334	25.57904	44.62725426
8.171139823	11.721064	0.18334556	367.5403	25.582336	44.59920679
8.170424523	11.721106	0.18337655	367.52563	25.587128	44.60253273
8.17016497	11.720026	0.18329811	367.55658	25.588867	44.59487718
8.169527269	11.715468	0.18336749	367.69995	25.59314	44.56289677
8.16934969	11.71301	0.18339944	367.62778	25.59433	44.54496138
8.168229602	11.7067795	0.18327451	367.6808	25.601837	44.50105451
8.167660485	11.710556	0.18335342	367.6712	25.605652	44.53263743
8.167264456	11.714338	0.18321228	367.78912	25.608307	44.56239674
8.167086963	11.7153845	0.1832869	367.80487	25.609497	44.57150976
8.166367811	11.711327	0.18326783	367.8398	25.614319	44.54320908
8.165707965	11.714488	0.18331814	367.91837	25.618744	44.57028836
8.165812639	11.713456	0.18319988	367.82205	25.618042	44.56134149
8.165930885	11.714472	0.18315983	367.83896	25.617249	44.56843322
8.165025402	11.71645	0.18321586	367.86646	25.623322	44.58746432
8.164798053	11.715801	0.18320417	367.8624	25.624847	44.58333704
8.163606178	11.720043	0.1833086	367.94962	25.632843	44.62109043
8.164115624	11.717329	0.18326783	367.91196	25.629425	44.59808
8.162551095	11.717909	0.18323684	367.90298	25.639923	44.60856121
8.162605632	11.718144	0.18317914	367.961	25.639557	44.60983416
8.161696326	11.717482	0.18329263	367.9884	25.64566	44.60898417
8.161105216	11.716055	0.18324399	367.9896	25.649628	44.60014835
8.160564225	11.719472	0.18321586	368.00375	25.65326	44.62829495
8.160837096	11.714917	0.18322587	368.06308	25.651428	44.59240607
8.160241627	11.713393	0.18320417	368.01752	25.655426	44.58298952
8.159119112	11.711575	0.18321443	367.9802	25.662964	44.57358565
8.1596236	11.711212	0.18322992	368.11237	25.659576	44.56888863
8.159600816	11.713043	0.18326735	368.10184	25.659729	44.58319232
8.158378561	11.707795	0.18326688	368.1119	25.667938	44.54787675
8.157874208	11.708765	0.1832428	368.16748	25.671326	44.55717262
8.157174784	11.709598	0.18322444	368.15213	25.676025	44.56622476
8.157406375	11.710802	0.18315506	368.2649	25.674469	44.57414835
8.156062085	11.707188	0.18315291	368.19656	25.683502	44.55181316
8.156348084	11.7070055	0.18323064	368.35016	25.68158	44.54969796
8.155181132	11.707914	0.18309093	368.38544	25.689423	44.56053309
8.15442306	11.703468	0.18310285	368.37848	25.694519	44.52957965
8.154722645	11.702805	0.18306446	368.5364	25.692505	44.52311119
8.153960037	11.705331	0.18300009	368.43924	25.697632	44.5451242
8.153583316	11.699737	0.18302536	368.62006	25.700165	44.50394328
8.15292528	11.703868	0.18294811	368.59232	25.70459	44.53775549
8.153261052	11.707338	0.1829319	368.60693	25.702332	44.56289234
8.152172035	11.703383	0.18291163	368.6275	25.709656	44.53683739
8.151605027	11.710263	0.18291354	368.7154	25.71347	44.59175072
8.150833863	11.717528	0.18286943	368.70367	25.718658	44.65017408
8.150162544	11.713289	0.18277979	368.7979	25.723175	44.6199165
8.150901937	11.71516	0.18284059	368.74005	25.7182	44.63162699
8.149314504	11.710636	0.18274832	368.79166	25.728882	44.60280958
8.149591174	11.7069645	0.18276787	368.79596	25.72702	44.5737182
8.149105899	11.702888	0.1827805	368.79468	25.730286	44.54451385
8.14815392	11.70367	0.1826868	368.89462	25.736694	44.55377428
8.147945366	11.706095	0.18271232	368.8986	25.738098	44.57329726
8.148575512	11.702023	0.18269491	368.92355	25.733856	44.53954015
8.146775916	11.7012615	0.18271708	368.95615	25.745972	44.54097236
8.146970755	11.700088	0.18272638	368.95435	25.74466	44.53126815
8.145760869	11.697834	0.18275619	369.02652	25.752808	44.51897898
8.145715586	11.702099	0.18277264	369.05362	25.753113	44.5518871
8.144148178	11.699718	0.18276286	369.72705	25.763672	44.53983264
8.145199095	11.695986	0.18274808	369.06125	25.756592	44.50702193
8.145112994	11.698778	0.18276024	369.0868	25.757172	44.52879609
8.14304319	11.7025795	0.1827538	369.95114	25.771118	44.56606822
8.144107363	11.6996765	0.1828332	369.21683	25.763947	44.54005383
8.142178348	11.703243	0.18278384	370.0813	25.776947	44.57473886
8.143419058	11.700134	0.18284655	369.21573	25.768585	44.54635799
8.142852967	11.701054	0.18288708	369.4117	25.7724	44.55586232
8.143074795	11.699228	0.18291807	369.40854	25.770905	44.54117358
8.143677123	11.697336	0.18289375	369.45697	25.766846	44.52417351
8.142196447	11.697552	0.1830256	369.5457	25.776825	44.53240861
8.142717204	11.697115	0.18297505	369.63678	25.773315	44.52672692
8.142866618	11.690294	0.18303156	369.5153	25.772308	44.47423521
8.142459044	11.686247	0.18304539	369.5774	25.775055	44.44495472
8.142178348	11.684568	0.18302083	369.6365	25.776947	44.43308753
8.143160858	11.677637	0.18303704	369.69626	25.770325	44.37623215
8.142685304	11.672918	0.18303394	369.68887	25.77353	44.34198787
8.142454593	11.669919	0.1830771	369.7485	25.775085	44.32018307
8.142862018	11.667402	0.18298268	369.80356	25.772339	44.29879773
8.143500527	11.6696415	0.18300009	369.82074	25.768036	44.31349626
8.142726255	11.667179	0.18298888	370.00583	25.773254	44.29766306
8.143414458	11.666424	0.1832161	370.08264	25.768616	44.29037128
8.14342351	11.666899	0.18328714	370.07944	25.768555	44.29435114
8.143138304	11.665326	0.18335819	370.06216	25.770477	44.28382527
8.14386738	11.671742	0.18347383	369.97546	25.765564	44.33065365
8.144034936	11.68104	0.18352628	369.89386	25.764435	44.40142789
8.144152779	11.68331	0.18362117	369.85413	25.763641	44.41884105
8.143604703	11.689342	0.18370938	369.73193	25.767334	44.46765177
8.143704281	11.684758	0.18376827	369.62457	25.766663	44.43249047
8.14509043	11.683899	0.18384409	369.35046	25.757324	44.42082208
8.144669154	11.68891	0.18395472	369.1267	25.760162	44.46143596
8.144768754	11.688647	0.18409204	368.83673	25.759491	44.4597636
8.145357644	11.6966915	0.18413377	368.56305	25.755524	44.51921535
8.145008784	11.698971	0.18415284	368.3644	25.757874	44.53814702
8.145267086	11.702669	0.18419003	368.09473	25.756134	44.56562227
8.146150617	11.705064	0.18422246	367.8746	25.750183	44.58061901
8.1461279	11.70977	0.1842959	367.70422	25.750336	44.61711789
8.146499563	11.716291	0.18435979	367.596	25.747833	44.66589092
8.14617779	11.717393	0.18440557	367.48605	25.75	44.67584672
8.146703448	11.720877	0.1844716	367.40018	25.74646	44.70077777
8.147473927	11.716518	0.18448043	367.20407	25.741272	44.66440792
8.148793156	11.727028	0.18454885	367.0586	25.732391	44.73997309
8.149777066	11.724596	0.18465376	366.96802	25.725769	44.71801847
8.14802231	11.72328	0.1847651	366.9165	25.73758	44.71550682
8.149985701	11.727171	0.1847701	366.85168	25.724365	44.73752043
8.150330327	11.725212	0.18489146	366.83975	25.722046	44.72181066
8.151115082	11.724913	0.18493748	366.77808	25.716766	44.71665482
8.151654827	11.727565	0.1849525	366.71542	25.713135	44.73488936
8.152126839	11.732288	0.18497324	366.61234	25.70996	44.76927282
8.153424486	11.732982	0.18504405	366.60217	25.701233	44.76981398
8.153596998	11.738612	0.18510985	366.5172	25.700073	44.81256865
8.155072233	11.736599	0.18510413	366.49933	25.690155	44.79127828
8.154531944	11.740339	0.18493414	366.43802	25.693787	44.82113408
8.155090383	11.746244	0.18494415	366.50067	25.690033	44.864163
8.155326483	11.74399	0.18508482	366.3298	25.688446	44.84672969
8.155444463	11.745452	0.18501067	366.4105	25.687653	44.85705306
8.157302039	11.744062	0.18512511	366.41843	25.67517	44.83965704
8.157392831	11.735849	0.18507433	366.38977	25.67456	44.77617013
8.157896983	11.739153	0.18515801	366.30444	25.671173	44.79990352
8.159264586	11.736871	0.18517303	366.33157	25.661987	44.77709271
8.159718904	11.73794	0.1851449	366.25357	25.658936	44.78332028
8.160018979	11.746809	0.18526173	366.26117	25.656921	44.85063038
8.160846182	11.761778	0.18533397	366.32535	25.651367	44.9622935
8.160827861	11.76614	0.1853416	366.2574	25.65149	44.99578974
8.161491634	11.772626	0.1853857	366.33154	25.647034	45.04302972
8.161728058	11.769276	0.18539739	366.36508	25.645447	45.0165164
8.162842113	11.768461	0.18546987	366.38287	25.63797	45.00624659
8.162214652	11.767288	0.18550873	366.34714	25.642181	44.99996765
8.162874003	11.774424	0.18550253	366.3951	25.637756	45.05193021
8.163765355	11.782157	0.1855092	366.45682	25.631775	45.10760995
8.164552379	11.784403	0.18557906	366.40115	25.626495	45.12204987
8.16460679	11.784719	0.185565	366.44168	25.62613	45.124177
8.16598561	11.783959	0.1855824	366.48343	25.616882	45.11298237
8.166973161	11.7882395	0.18562579	366.44925	25.61026	45.1420549
8.167100535	11.7858095	0.18565512	366.28195	25.609406	45.12310963
8.167141701	11.7849865	0.18563843	366.17218	25.60913	45.11655839
8.168625712	11.788661	0.18573093	366.1241	25.599182	45.13928617
8.169613823	11.796244	0.18570781	366.21765	25.59256	45.1932744
8.169008129	11.791668	0.1858182	366.14444	25.596619	45.16124892
8.169586514	11.790821	0.18574882	366.23062	25.592743	45.15209992
8.17098935	11.795091	0.18584871	366.2052	25.583344	45.1797468
8.171335684	11.795094	0.18585086	366.172	25.581024	45.17840694
8.171868671	11.790497	0.1858356	366.28302	25.577454	45.14102904
8.17202828	11.789024	0.18594098	366.32504	25.576385	45.12968725
8.173017113	11.792522	0.1859386	366.31747	25.569763	45.15252096
8.174188544	11.798509	0.18597579	366.29944	25.56192	45.19389054
8.174548561	11.796812	0.18597436	366.26395	25.55951	45.17946699
8.174753828	11.7979145	0.18594337	366.2651	25.558136	45.18692392
8.175469644	11.801897	0.18604326	366.04047	25.553345	45.21509683
8.176377159	11.797501	0.18603587	365.99155	25.547272	45.17781313
8.176751095	11.797148	0.18601418	365.79688	25.54477	45.17351153
8.176824182	11.801466	0.18609428	365.84534	25.544281	45.20669652
8.177503842	11.799938	0.18611002	365.81787	25.539734	45.19238991
8.178347911	11.799688	0.18613076	365.77655	25.534088	45.18723827
8.17924223	11.803005	0.18612242	365.67548	25.528107	45.20902991
8.179470584	11.804929	0.1862588	365.63657	25.52658	45.22357884
8.180899138	11.803389	0.18624997	365.58255	25.517029	45.20607695
8.181122936	11.8031845	0.18621969	365.60236	25.515533	45.2034616
8.18215485	11.803816	0.18625474	365.55307	25.508636	45.20438738
8.183109316	11.805569	0.18634963	365.6288	25.502258	45.21452397
8.18304526	11.809502	0.1862104	365.5976	25.502686	45.24413178
8.183789892	11.806507	0.1863029	365.41602	25.497711	45.21875151
8.183707715	11.802752	0.18635368	365.20312	25.49826	45.1906124
8.183949761	11.80349	0.186337	365.22577	25.496643	45.1952105
8.184726427	11.801739	0.18629718	365.23804	25.491455	45.17851466
8.18603334	11.8048115	0.18617296	365.15073	25.482727	45.19617707
8.185845995	11.787429	0.18404722	365.06787	25.483978	45.05250327
8.186069881	11.809581	0.18510461	365.07565	25.482483	45.22681003
8.187299423	11.80794	0.18538308	365.03778	25.474274	45.21086403
8.188181826	11.809004	0.18551469	364.87787	25.468384	45.21621034
8.188735173	11.81304	0.1857202	365.0287	25.464691	45.24600322
8.189425713	11.809563	0.18574333	364.86304	25.460083	45.2167772
8.190061496	11.809345	0.18586588	364.9316	25.455841	45.2132424
8.190390812	11.806604	0.18596625	365.01266	25.453644	45.19149625
